employee_id,department,role_level,training_module_id,module_name,module_type,start_date,completion_date,completion_status,score,feedback_rating,time_spent_minutes,preferred_learning_style,last_login_date
E0059,Corporate Banking,Associate,M18,Module 18,Quiz,29/02/24,,Incomplete,,,7,Visual,13/03/24
E0170,Corporate Banking,Manager,M10,Module 10,Video,13/02/24,,Dropped,,,18,Kinesthetic,27/02/24
E0150,Risk,Senior Manager,M6,Module 6,Quiz,23/05/24,,Dropped,,,22,Kinesthetic,27/05/24
E0133,HR,Associate,M19,Module 19,Webinar,14/01/24,16/01/24,Completed,,1,61,Auditory,16/01/24
E0036,Risk,VP,M18,Module 18,Quiz,18/02/24,,Incomplete,,,30,Visual,28/02/24
E0193,Corporate Banking,VP,M10,Module 10,Video,08/03/24,,Incomplete,,,51,Kinesthetic,14/03/24
E0109,IT,Senior Associate,M17,Module 17,Webinar,10/04/24,11/04/24,Completed,,2,97,Reading/Writing,10/04/24
E0054,Corporate Banking,VP,M11,Module 11,Video,21/04/24,22/04/24,Completed,,5,36,Auditory,23/04/24
E0071,Risk,VP,M1,Module 1,Video,06/01/24,07/01/24,Completed,,4,64,Visual,17/01/24
E0081,Compliance,VP,M14,Module 14,Quiz,18/04/24,21/04/24,Completed,100,3,16,Kinesthetic,18/04/24
E0194,HR,Senior Manager,M24,Module 24,Article,04/01/24,,Incomplete,,,9,Auditory,04/01/24
E0192,HR,Associate,M4,Module 4,Quiz,27/05/24,05/06/24,Completed,55,1,36,Reading/Writing,11/06/24
E0079,Compliance,Manager,M12,Module 12,Video,01/02/24,07/02/24,Completed,,1,78,Visual,11/02/24
E0137,Retail Banking,VP,M23,Module 23,Webinar,01/02/24,05/02/24,Completed,,3,12,Reading/Writing,10/02/24
E0055,HR,Senior Manager,M7,Module 7,Video,12/04/24,17/04/24,Completed,,5,68,Reading/Writing,24/04/24
E0194,IT,Senior Associate,M15,Module 15,Video,21/01/24,26/01/24,Completed,,5,97,Auditory,28/01/24
E0054,Risk,Senior Associate,M20,Module 20,Article,16/01/24,26/01/24,Completed,,3,74,Kinesthetic,29/01/24
E0024,Risk,Manager,M15,Module 15,Video,19/06/24,20/06/24,Completed,,3,115,Auditory,01/07/24
E0062,Corporate Banking,Senior Manager,M19,Module 19,Webinar,17/02/24,,Dropped,,,51,Visual,20/02/24
E0098,Risk,Senior Associate,M13,Module 13,Quiz,22/06/24,02/07/24,Completed,58,5,35,Auditory,07/07/24
E0047,IT,Associate,M6,Module 6,Quiz,19/05/24,,Dropped,,,27,Visual,29/05/24
E0064,Risk,Senior Associate,M17,Module 17,Webinar,22/01/24,,Dropped,,,17,Visual,04/02/24
E0020,Retail Banking,Associate,M20,Module 20,Article,27/06/24,,Dropped,,,41,Reading/Writing,07/07/24
E0138,HR,Manager,M14,Module 14,Quiz,08/03/24,13/03/24,Completed,57,1,29,Visual,12/03/24
E0126,Compliance,Associate,M9,Module 9,Webinar,06/02/24,,Dropped,,,14,Auditory,10/02/24
E0131,Retail Banking,Manager,M21,Module 21,Video,07/03/24,,Dropped,,,8,Reading/Writing,17/03/24
E0055,Retail Banking,VP,M14,Module 14,Quiz,27/05/24,02/06/24,Completed,81,4,38,Visual,01/06/24
E0045,Corporate Banking,VP,M25,Module 25,Article,12/03/24,,Dropped,,,56,Kinesthetic,23/03/24
E0029,HR,Senior Associate,M25,Module 25,Article,25/03/24,,Incomplete,,,55,Auditory,28/03/24
E0117,Risk,Senior Associate,M1,Module 1,Video,13/06/24,,Incomplete,,,51,Visual,25/06/24
E0070,HR,Associate,M7,Module 7,Video,19/03/24,28/03/24,Completed,,5,102,Visual,03/04/24
E0053,Corporate Banking,Senior Manager,M15,Module 15,Video,15/06/24,,Incomplete,,,47,Reading/Writing,21/06/24
E0104,Risk,Senior Manager,M15,Module 15,Video,04/01/24,,Incomplete,,,15,Visual,04/01/24
E0160,Retail Banking,Manager,M7,Module 7,Video,11/05/24,,Incomplete,,,12,Reading/Writing,23/05/24
E0035,Risk,Manager,M6,Module 6,Quiz,11/01/24,,Incomplete,,,42,Reading/Writing,18/01/24
E0022,Corporate Banking,Associate,M24,Module 24,Article,16/06/24,,Dropped,,,30,Reading/Writing,16/06/24
E0069,Risk,Associate,M1,Module 1,Video,15/01/24,,Dropped,,,7,Reading/Writing,20/01/24
E0070,Risk,Senior Associate,M18,Module 18,Quiz,13/06/24,13/06/24,Completed,89,4,96,Kinesthetic,16/06/24
E0163,Compliance,Senior Associate,M25,Module 25,Article,11/03/24,,Incomplete,,,38,Auditory,15/03/24
E0191,IT,Manager,M19,Module 19,Webinar,14/04/24,16/04/24,Completed,,2,52,Visual,29/04/24
E0077,Compliance,Senior Associate,M10,Module 10,Video,04/01/24,,Incomplete,,,12,Auditory,07/01/24
E0028,Corporate Banking,VP,M2,Module 2,Video,10/01/24,14/01/24,Completed,,4,72,Auditory,13/01/24
E0177,IT,Senior Associate,M2,Module 2,Video,01/05/24,03/05/24,Completed,,5,56,Auditory,06/05/24
E0015,Compliance,Associate,M2,Module 2,Video,01/06/24,,Incomplete,,,26,Auditory,05/06/24
E0018,Corporate Banking,Manager,M7,Module 7,Video,14/04/24,14/04/24,Completed,,3,64,Auditory,24/04/24
E0008,Retail Banking,Associate,M16,Module 16,Quiz,03/03/24,08/03/24,Completed,86,1,8,Auditory,09/03/24
E0158,IT,Associate,M7,Module 7,Video,09/01/24,,Incomplete,,,11,Visual,12/01/24
E0053,Corporate Banking,Senior Manager,M19,Module 19,Webinar,11/01/24,,Incomplete,,,42,Auditory,26/01/24
E0037,Compliance,Associate,M1,Module 1,Video,05/03/24,,Dropped,,,48,Auditory,08/03/24
E0127,Retail Banking,VP,M6,Module 6,Quiz,20/05/24,27/05/24,Completed,50,4,37,Kinesthetic,27/05/24
E0105,Retail Banking,Senior Associate,M8,Module 8,Video,18/03/24,,Incomplete,,,12,Kinesthetic,22/03/24
E0024,HR,Senior Manager,M1,Module 1,Video,06/02/24,,Incomplete,,,14,Kinesthetic,08/02/24
E0037,HR,Associate,M19,Module 19,Webinar,10/03/24,,Dropped,,,52,Auditory,15/03/24
E0097,Corporate Banking,Associate,M7,Module 7,Video,21/06/24,27/06/24,Completed,,3,45,Visual,28/06/24
E0034,IT,Senior Manager,M3,Module 3,Article,15/06/24,,Dropped,,,47,Visual,19/06/24
E0070,Risk,Manager,M19,Module 19,Webinar,18/05/24,,Incomplete,,,25,Visual,22/05/24
E0028,Retail Banking,VP,M22,Module 22,Quiz,29/01/24,,Incomplete,,,11,Auditory,10/02/24
E0194,HR,Manager,M24,Module 24,Article,04/06/24,,Dropped,,,31,Auditory,17/06/24
E0033,Compliance,Senior Manager,M13,Module 13,Quiz,16/01/24,24/01/24,Completed,83,3,44,Auditory,24/01/24
E0007,Corporate Banking,Senior Associate,M15,Module 15,Video,17/06/24,26/06/24,Completed,,1,78,Visual,02/07/24
E0075,Corporate Banking,VP,M5,Module 5,Quiz,22/01/24,,Dropped,,,3,Visual,03/02/24
E0147,HR,VP,M25,Module 25,Article,21/02/24,,Incomplete,,,54,Reading/Writing,02/03/24
E0059,Risk,VP,M9,Module 9,Webinar,10/05/24,,Dropped,,,29,Visual,15/05/24
E0031,Compliance,VP,M17,Module 17,Webinar,15/04/24,,Dropped,,,28,Reading/Writing,19/04/24
E0183,Retail Banking,Senior Associate,M3,Module 3,Article,12/02/24,19/02/24,Completed,,2,115,Visual,23/02/24
E0085,Retail Banking,Senior Associate,M25,Module 25,Article,25/02/24,25/02/24,Completed,,1,7,Auditory,03/03/24
E0075,HR,Senior Manager,M15,Module 15,Video,02/03/24,11/03/24,Completed,,1,5,Visual,05/03/24
E0065,Retail Banking,Senior Manager,M1,Module 1,Video,06/01/24,12/01/24,Completed,,5,101,Reading/Writing,13/01/24
E0036,HR,Senior Manager,M7,Module 7,Video,26/04/24,,Incomplete,,,25,Visual,06/05/24
E0077,Corporate Banking,Associate,M18,Module 18,Quiz,18/04/24,,Dropped,,,25,Reading/Writing,19/04/24
E0013,Retail Banking,VP,M19,Module 19,Webinar,11/05/24,,Incomplete,,,16,Auditory,14/05/24
E0025,HR,Senior Associate,M15,Module 15,Video,22/01/24,30/01/24,Completed,,1,45,Visual,02/02/24
E0178,Risk,Manager,M17,Module 17,Webinar,06/02/24,,Incomplete,,,2,Reading/Writing,14/02/24
E0171,Retail Banking,Associate,M12,Module 12,Video,22/02/24,,Incomplete,,,18,Auditory,06/03/24
E0008,IT,Manager,M13,Module 13,Quiz,27/05/24,,Dropped,,,38,Kinesthetic,08/06/24
E0111,IT,Senior Associate,M23,Module 23,Webinar,14/01/24,14/01/24,Completed,,5,22,Kinesthetic,14/01/24
E0036,HR,VP,M3,Module 3,Article,25/06/24,27/06/24,Completed,,2,70,Auditory,04/07/24
E0001,Compliance,Senior Manager,M5,Module 5,Quiz,09/01/24,,Incomplete,,,32,Kinesthetic,19/01/24
E0035,IT,Senior Associate,M12,Module 12,Video,12/06/24,18/06/24,Completed,,3,25,Reading/Writing,23/06/24
E0117,Retail Banking,Associate,M10,Module 10,Video,23/01/24,01/02/24,Completed,,1,103,Reading/Writing,02/02/24
E0028,Corporate Banking,Associate,M22,Module 22,Quiz,17/04/24,27/04/24,Completed,61,3,49,Visual,26/04/24
E0171,IT,Associate,M2,Module 2,Video,16/01/24,,Incomplete,,,15,Visual,24/01/24
E0110,IT,Associate,M2,Module 2,Video,22/01/24,30/01/24,Completed,,2,71,Reading/Writing,05/02/24
E0023,Retail Banking,Associate,M24,Module 24,Article,14/02/24,16/02/24,Completed,,5,99,Auditory,16/02/24
E0090,Retail Banking,Senior Associate,M1,Module 1,Video,16/06/24,,Dropped,,,1,Auditory,29/06/24
E0112,Risk,Senior Associate,M25,Module 25,Article,07/03/24,,Dropped,,,47,Visual,16/03/24
E0168,Compliance,Senior Associate,M15,Module 15,Video,17/04/24,27/04/24,Completed,,3,54,Visual,20/04/24
E0160,Retail Banking,Manager,M8,Module 8,Video,02/01/24,,Dropped,,,47,Reading/Writing,11/01/24
E0126,Compliance,Manager,M8,Module 8,Video,30/03/24,,Incomplete,,,32,Auditory,04/04/24
E0042,Risk,Associate,M24,Module 24,Article,22/06/24,29/06/24,Completed,,2,55,Auditory,22/06/24
E0131,IT,Senior Manager,M23,Module 23,Webinar,09/04/24,,Dropped,,,10,Reading/Writing,17/04/24
E0020,Corporate Banking,Senior Manager,M14,Module 14,Quiz,19/05/24,,Dropped,,,51,Kinesthetic,03/06/24
E0120,Retail Banking,Senior Associate,M19,Module 19,Webinar,16/01/24,21/01/24,Completed,,1,9,Auditory,19/01/24
E0131,Risk,VP,M19,Module 19,Webinar,03/05/24,,Incomplete,,,9,Reading/Writing,13/05/24
E0070,Compliance,Manager,M2,Module 2,Video,19/03/24,,Dropped,,,36,Reading/Writing,22/03/24
E0039,Retail Banking,Manager,M21,Module 21,Video,20/04/24,,Dropped,,,11,Kinesthetic,28/04/24
E0148,Compliance,Associate,M13,Module 13,Quiz,17/06/24,,Dropped,,,42,Visual,20/06/24
E0026,HR,VP,M16,Module 16,Quiz,20/02/24,28/02/24,Completed,59,4,36,Visual,04/03/24
E0060,Risk,Senior Associate,M11,Module 11,Video,22/06/24,,Incomplete,,,47,Visual,30/06/24
E0151,IT,VP,M1,Module 1,Video,13/04/24,,Dropped,,,56,Visual,24/04/24
E0026,Retail Banking,Associate,M6,Module 6,Quiz,24/01/24,29/01/24,Completed,69,2,89,Kinesthetic,26/01/24
E0186,Compliance,Senior Associate,M1,Module 1,Video,31/01/24,,Incomplete,,,20,Auditory,31/01/24
E0062,IT,Senior Associate,M4,Module 4,Quiz,13/06/24,,Incomplete,,,4,Reading/Writing,18/06/24
E0016,HR,Senior Associate,M4,Module 4,Quiz,01/06/24,,Incomplete,,,6,Visual,09/06/24
E0009,Retail Banking,Senior Associate,M10,Module 10,Video,01/05/24,04/05/24,Completed,,1,101,Auditory,04/05/24
E0151,IT,VP,M14,Module 14,Quiz,12/01/24,22/01/24,Completed,98,4,118,Reading/Writing,23/01/24
E0176,HR,VP,M25,Module 25,Article,14/01/24,,Incomplete,,,38,Kinesthetic,28/01/24
E0135,Risk,Manager,M1,Module 1,Video,09/06/24,10/06/24,Completed,,2,61,Kinesthetic,16/06/24
E0087,Corporate Banking,Senior Associate,M23,Module 23,Webinar,31/01/24,07/02/24,Completed,,2,76,Auditory,31/01/24
E0121,Compliance,Senior Manager,M20,Module 20,Article,15/01/24,22/01/24,Completed,,1,58,Visual,28/01/24
E0008,Corporate Banking,VP,M4,Module 4,Quiz,06/06/24,,Incomplete,,,9,Reading/Writing,18/06/24
E0065,IT,Senior Manager,M25,Module 25,Article,31/01/24,07/02/24,Completed,,3,112,Reading/Writing,01/02/24
E0115,IT,VP,M4,Module 4,Quiz,02/01/24,06/01/24,Completed,85,1,91,Kinesthetic,13/01/24
E0120,Corporate Banking,Associate,M1,Module 1,Video,13/02/24,,Dropped,,,13,Reading/Writing,19/02/24
E0102,Compliance,Senior Associate,M4,Module 4,Quiz,10/04/24,16/04/24,Completed,88,4,75,Kinesthetic,24/04/24
E0067,IT,Senior Manager,M1,Module 1,Video,09/04/24,,Dropped,,,5,Auditory,12/04/24
E0063,Corporate Banking,Manager,M23,Module 23,Webinar,06/02/24,11/02/24,Completed,,1,99,Visual,19/02/24
E0077,Compliance,Senior Manager,M3,Module 3,Article,02/01/24,,Incomplete,,,14,Reading/Writing,13/01/24
E0012,HR,VP,M25,Module 25,Article,07/03/24,11/03/24,Completed,,2,94,Visual,14/03/24
E0148,Compliance,Manager,M18,Module 18,Quiz,15/03/24,18/03/24,Completed,51,1,43,Visual,28/03/24
E0154,Retail Banking,Associate,M11,Module 11,Video,28/02/24,01/03/24,Completed,,1,52,Visual,11/03/24
E0122,HR,Manager,M25,Module 25,Article,20/05/24,,Dropped,,,26,Reading/Writing,27/05/24
E0171,Corporate Banking,Manager,M8,Module 8,Video,20/03/24,21/03/24,Completed,,1,46,Visual,23/03/24
E0195,Risk,Senior Manager,M14,Module 14,Quiz,07/03/24,14/03/24,Completed,82,5,105,Auditory,10/03/24
E0082,IT,Senior Associate,M18,Module 18,Quiz,27/03/24,,Incomplete,,,9,Visual,10/04/24
E0127,Risk,Associate,M5,Module 5,Quiz,29/02/24,,Dropped,,,33,Visual,10/03/24
E0093,Risk,Senior Associate,M13,Module 13,Quiz,12/06/24,22/06/24,Completed,88,4,25,Reading/Writing,24/06/24
E0005,Compliance,Manager,M10,Module 10,Video,21/04/24,,Dropped,,,28,Auditory,05/05/24
E0037,Retail Banking,Manager,M3,Module 3,Article,23/04/24,23/04/24,Completed,,4,31,Visual,07/05/24
E0032,Risk,Senior Manager,M9,Module 9,Webinar,15/06/24,,Incomplete,,,31,Visual,21/06/24
E0026,IT,Manager,M10,Module 10,Video,28/02/24,01/03/24,Completed,,4,42,Visual,08/03/24
E0129,Risk,Senior Manager,M22,Module 22,Quiz,16/02/24,,Incomplete,,,11,Reading/Writing,26/02/24
E0067,IT,VP,M13,Module 13,Quiz,07/02/24,,Incomplete,,,36,Kinesthetic,08/02/24
E0115,IT,Senior Manager,M9,Module 9,Webinar,04/02/24,11/02/24,Completed,,4,92,Reading/Writing,08/02/24
E0123,Retail Banking,Senior Associate,M11,Module 11,Video,23/02/24,,Dropped,,,27,Reading/Writing,05/03/24
E0155,Compliance,Senior Associate,M17,Module 17,Webinar,20/04/24,,Incomplete,,,27,Visual,28/04/24
E0133,Corporate Banking,Senior Manager,M19,Module 19,Webinar,22/06/24,24/06/24,Completed,,1,93,Kinesthetic,03/07/24
E0200,Compliance,Manager,M1,Module 1,Video,29/03/24,08/04/24,Completed,,5,111,Reading/Writing,13/04/24
E0052,Corporate Banking,Senior Manager,M24,Module 24,Article,22/01/24,,Dropped,,,28,Kinesthetic,22/01/24
E0081,Compliance,Manager,M14,Module 14,Quiz,25/04/24,02/05/24,Completed,82,5,117,Auditory,10/05/24
E0182,Risk,Manager,M9,Module 9,Webinar,10/02/24,,Incomplete,,,38,Visual,17/02/24
E0135,Risk,Senior Associate,M6,Module 6,Quiz,02/05/24,08/05/24,Completed,97,2,63,Reading/Writing,07/05/24
E0016,HR,Senior Associate,M6,Module 6,Quiz,13/06/24,20/06/24,Completed,56,1,102,Visual,27/06/24
E0095,HR,Senior Manager,M14,Module 14,Quiz,04/06/24,11/06/24,Completed,56,4,26,Visual,13/06/24
E0041,Corporate Banking,VP,M12,Module 12,Video,30/01/24,,Dropped,,,54,Auditory,06/02/24
E0009,Risk,Senior Associate,M4,Module 4,Quiz,18/04/24,21/04/24,Completed,87,2,28,Visual,23/04/24
E0192,IT,VP,M18,Module 18,Quiz,04/01/24,08/01/24,Completed,61,4,39,Auditory,06/01/24
E0016,IT,VP,M1,Module 1,Video,19/01/24,,Dropped,,,57,Visual,25/01/24
E0021,IT,Senior Associate,M15,Module 15,Video,11/01/24,,Incomplete,,,3,Kinesthetic,17/01/24
E0054,Compliance,Senior Manager,M15,Module 15,Video,16/02/24,,Dropped,,,25,Reading/Writing,19/02/24
E0113,Compliance,VP,M9,Module 9,Webinar,23/04/24,,Incomplete,,,59,Visual,30/04/24
E0145,Retail Banking,Senior Manager,M25,Module 25,Article,24/03/24,,Incomplete,,,11,Kinesthetic,03/04/24
E0028,HR,VP,M8,Module 8,Video,03/06/24,05/06/24,Completed,,4,94,Reading/Writing,18/06/24
E0047,Corporate Banking,Associate,M6,Module 6,Quiz,26/05/24,01/06/24,Completed,64,3,88,Visual,04/06/24
E0198,Corporate Banking,Senior Manager,M2,Module 2,Video,02/02/24,,Dropped,,,29,Auditory,12/02/24
E0044,IT,Senior Associate,M18,Module 18,Quiz,13/06/24,,Dropped,,,14,Auditory,21/06/24
E0160,HR,VP,M12,Module 12,Video,06/01/24,,Incomplete,,,33,Auditory,15/01/24
E0001,IT,Senior Manager,M12,Module 12,Video,15/04/24,17/04/24,Completed,,1,74,Visual,18/04/24
E0145,Compliance,VP,M2,Module 2,Video,12/02/24,13/02/24,Completed,,3,104,Kinesthetic,19/02/24
E0159,Retail Banking,Manager,M9,Module 9,Webinar,18/05/24,27/05/24,Completed,,2,27,Reading/Writing,29/05/24
E0050,Compliance,Senior Associate,M6,Module 6,Quiz,02/01/24,05/01/24,Completed,72,1,10,Reading/Writing,13/01/24
E0167,Risk,Manager,M2,Module 2,Video,30/01/24,04/02/24,Completed,,3,47,Visual,06/02/24
E0104,Corporate Banking,VP,M18,Module 18,Quiz,23/05/24,,Incomplete,,,40,Reading/Writing,30/05/24
E0050,Compliance,Manager,M8,Module 8,Video,10/04/24,19/04/24,Completed,,4,21,Visual,10/04/24
E0089,Corporate Banking,VP,M21,Module 21,Video,29/02/24,02/03/24,Completed,,3,101,Kinesthetic,02/03/24
E0042,Corporate Banking,Associate,M15,Module 15,Video,26/03/24,,Dropped,,,59,Reading/Writing,27/03/24
E0031,Compliance,Senior Associate,M16,Module 16,Quiz,12/04/24,13/04/24,Completed,80,4,44,Kinesthetic,20/04/24
E0041,Retail Banking,Associate,M13,Module 13,Quiz,16/02/24,,Incomplete,,,37,Reading/Writing,01/03/24
E0088,Corporate Banking,Associate,M19,Module 19,Webinar,03/02/24,09/02/24,Completed,,4,14,Reading/Writing,06/02/24
E0124,Risk,Senior Associate,M24,Module 24,Article,12/04/24,18/04/24,Completed,,3,65,Kinesthetic,16/04/24
E0171,Corporate Banking,Senior Manager,M9,Module 9,Webinar,08/04/24,10/04/24,Completed,,1,118,Auditory,11/04/24
E0115,Compliance,Associate,M1,Module 1,Video,26/05/24,05/06/24,Completed,,5,120,Kinesthetic,05/06/24
E0036,Risk,Associate,M7,Module 7,Video,12/02/24,13/02/24,Completed,,3,93,Reading/Writing,22/02/24
E0091,Retail Banking,Manager,M4,Module 4,Quiz,10/03/24,12/03/24,Completed,56,5,86,Visual,19/03/24
E0061,HR,Associate,M17,Module 17,Webinar,23/04/24,,Dropped,,,41,Reading/Writing,01/05/24
E0120,Corporate Banking,Senior Associate,M12,Module 12,Video,26/06/24,,Incomplete,,,10,Visual,03/07/24
E0182,Risk,Manager,M23,Module 23,Webinar,18/05/24,27/05/24,Completed,,2,99,Visual,27/05/24
E0198,Corporate Banking,Senior Manager,M16,Module 16,Quiz,11/01/24,,Dropped,,,41,Auditory,17/01/24
E0054,Compliance,Senior Associate,M19,Module 19,Webinar,30/05/24,,Dropped,,,7,Kinesthetic,31/05/24
E0043,Risk,Senior Manager,M23,Module 23,Webinar,18/05/24,,Dropped,,,18,Visual,28/05/24
E0163,Corporate Banking,Manager,M24,Module 24,Article,14/05/24,22/05/24,Completed,,2,104,Kinesthetic,27/05/24
E0182,IT,Senior Associate,M13,Module 13,Quiz,14/02/24,22/02/24,Completed,67,4,66,Reading/Writing,19/02/24
E0093,Risk,Senior Associate,M25,Module 25,Article,12/06/24,,Dropped,,,6,Auditory,17/06/24
E0143,Compliance,Senior Associate,M6,Module 6,Quiz,30/03/24,31/03/24,Completed,84,2,50,Auditory,04/04/24
E0194,Risk,Senior Manager,M6,Module 6,Quiz,21/05/24,,Incomplete,,,38,Kinesthetic,26/05/24
E0166,Retail Banking,Associate,M6,Module 6,Quiz,11/02/24,15/02/24,Completed,55,3,77,Reading/Writing,11/02/24
E0004,Corporate Banking,Senior Manager,M13,Module 13,Quiz,13/02/24,,Incomplete,,,9,Auditory,25/02/24
E0001,Risk,Manager,M2,Module 2,Video,28/05/24,,Dropped,,,13,Reading/Writing,30/05/24
E0123,Risk,Associate,M1,Module 1,Video,29/02/24,29/02/24,Completed,,1,78,Reading/Writing,07/03/24
E0095,Compliance,VP,M20,Module 20,Article,15/02/24,17/02/24,Completed,,3,112,Auditory,17/02/24
E0023,Corporate Banking,Senior Associate,M13,Module 13,Quiz,02/01/24,08/01/24,Completed,51,5,23,Auditory,17/01/24
E0169,Retail Banking,Manager,M13,Module 13,Quiz,12/03/24,,Incomplete,,,60,Auditory,13/03/24
E0122,IT,Senior Associate,M13,Module 13,Quiz,13/03/24,21/03/24,Completed,95,3,6,Visual,23/03/24
E0059,IT,Senior Associate,M7,Module 7,Video,10/03/24,,Incomplete,,,29,Auditory,14/03/24
E0058,HR,Associate,M7,Module 7,Video,20/02/24,,Incomplete,,,1,Kinesthetic,29/02/24
E0183,Retail Banking,Senior Manager,M10,Module 10,Video,05/02/24,06/02/24,Completed,,4,49,Kinesthetic,14/02/24
E0030,HR,Senior Associate,M15,Module 15,Video,15/02/24,,Dropped,,,43,Auditory,26/02/24
E0123,IT,Associate,M14,Module 14,Quiz,26/06/24,30/06/24,Completed,88,3,28,Visual,04/07/24
E0110,Retail Banking,Senior Manager,M11,Module 11,Video,28/03/24,05/04/24,Completed,,5,61,Visual,30/03/24
E0127,Corporate Banking,VP,M19,Module 19,Webinar,18/02/24,22/02/24,Completed,,2,10,Reading/Writing,27/02/24
E0144,Compliance,Senior Manager,M10,Module 10,Video,09/03/24,,Incomplete,,,50,Auditory,14/03/24
E0057,Risk,Manager,M14,Module 14,Quiz,26/03/24,03/04/24,Completed,74,5,37,Auditory,26/03/24
E0043,Risk,Manager,M25,Module 25,Article,17/05/24,,Incomplete,,,25,Reading/Writing,30/05/24
E0144,Corporate Banking,Associate,M9,Module 9,Webinar,25/06/24,,Incomplete,,,13,Auditory,03/07/24
E0017,HR,Associate,M1,Module 1,Video,01/06/24,,Incomplete,,,33,Kinesthetic,11/06/24
E0124,HR,Manager,M6,Module 6,Quiz,24/01/24,,Dropped,,,16,Kinesthetic,24/01/24
E0009,Corporate Banking,Senior Associate,M16,Module 16,Quiz,16/05/24,20/05/24,Completed,93,4,11,Kinesthetic,31/05/24
E0166,HR,Senior Manager,M24,Module 24,Article,25/01/24,,Incomplete,,,30,Kinesthetic,02/02/24
E0055,IT,Associate,M13,Module 13,Quiz,06/04/24,14/04/24,Completed,98,4,112,Kinesthetic,19/04/24
E0066,IT,Senior Manager,M5,Module 5,Quiz,22/06/24,,Incomplete,,,26,Visual,03/07/24
E0169,Risk,Associate,M17,Module 17,Webinar,05/04/24,05/04/24,Completed,,2,62,Auditory,10/04/24
E0148,Retail Banking,Associate,M25,Module 25,Article,12/05/24,,Dropped,,,3,Auditory,24/05/24
E0006,Risk,Senior Associate,M12,Module 12,Video,15/04/24,,Incomplete,,,22,Visual,22/04/24
E0181,Compliance,Senior Manager,M9,Module 9,Webinar,18/04/24,21/04/24,Completed,,1,55,Auditory,02/05/24
E0171,Compliance,Associate,M13,Module 13,Quiz,30/04/24,08/05/24,Completed,58,2,99,Reading/Writing,13/05/24
E0106,IT,VP,M21,Module 21,Video,12/03/24,21/03/24,Completed,,1,103,Auditory,25/03/24
E0085,Compliance,VP,M25,Module 25,Article,25/03/24,31/03/24,Completed,,4,101,Reading/Writing,07/04/24
E0053,Risk,Senior Associate,M23,Module 23,Webinar,11/05/24,,Dropped,,,2,Kinesthetic,21/05/24
E0006,HR,Manager,M19,Module 19,Webinar,05/02/24,06/02/24,Completed,,4,12,Kinesthetic,18/02/24
E0196,HR,Associate,M18,Module 18,Quiz,12/04/24,,Incomplete,,,27,Auditory,18/04/24
E0048,Retail Banking,Associate,M13,Module 13,Quiz,11/02/24,18/02/24,Completed,62,5,79,Reading/Writing,13/02/24
E0173,Corporate Banking,VP,M6,Module 6,Quiz,05/05/24,13/05/24,Completed,59,4,94,Kinesthetic,11/05/24
E0198,Compliance,Senior Manager,M3,Module 3,Article,27/04/24,05/05/24,Completed,,4,110,Kinesthetic,05/05/24
E0044,IT,VP,M10,Module 10,Video,10/02/24,13/02/24,Completed,,5,73,Reading/Writing,12/02/24
E0173,Compliance,Manager,M10,Module 10,Video,24/06/24,25/06/24,Completed,,3,50,Auditory,08/07/24
E0007,IT,VP,M6,Module 6,Quiz,17/01/24,,Dropped,,,13,Visual,28/01/24
E0067,Corporate Banking,VP,M6,Module 6,Quiz,10/03/24,18/03/24,Completed,82,3,89,Reading/Writing,11/03/24
E0179,Compliance,Associate,M15,Module 15,Video,17/05/24,23/05/24,Completed,,4,69,Visual,29/05/24
E0163,IT,Manager,M22,Module 22,Quiz,26/02/24,02/03/24,Completed,91,5,79,Visual,29/02/24
E0098,HR,Manager,M25,Module 25,Article,28/05/24,07/06/24,Completed,,5,16,Kinesthetic,28/05/24
E0052,IT,Associate,M4,Module 4,Quiz,01/05/24,10/05/24,Completed,59,4,85,Kinesthetic,02/05/24
E0115,Retail Banking,Senior Associate,M1,Module 1,Video,11/05/24,19/05/24,Completed,,1,63,Reading/Writing,23/05/24
E0039,Corporate Banking,Senior Associate,M20,Module 20,Article,16/04/24,26/04/24,Completed,,3,111,Kinesthetic,26/04/24
E0193,Retail Banking,Associate,M15,Module 15,Video,07/02/24,,Incomplete,,,42,Auditory,15/02/24
E0023,Retail Banking,Senior Manager,M18,Module 18,Quiz,01/01/24,,Incomplete,,,47,Auditory,04/01/24
E0044,IT,Senior Manager,M13,Module 13,Quiz,03/02/24,11/02/24,Completed,52,5,22,Visual,10/02/24
E0160,Retail Banking,Senior Manager,M2,Module 2,Video,11/06/24,17/06/24,Completed,,2,91,Kinesthetic,19/06/24
E0069,Compliance,Manager,M20,Module 20,Article,07/04/24,17/04/24,Completed,,3,47,Auditory,07/04/24
E0021,Compliance,Associate,M24,Module 24,Article,16/03/24,20/03/24,Completed,,2,89,Kinesthetic,22/03/24
E0105,Corporate Banking,Associate,M19,Module 19,Webinar,24/01/24,27/01/24,Completed,,4,51,Reading/Writing,24/01/24
E0047,Corporate Banking,Manager,M19,Module 19,Webinar,25/04/24,,Incomplete,,,16,Auditory,09/05/24
E0001,Compliance,Manager,M8,Module 8,Video,06/04/24,,Incomplete,,,55,Kinesthetic,07/04/24
E0091,Risk,Senior Associate,M23,Module 23,Webinar,18/04/24,,Incomplete,,,45,Auditory,29/04/24
