employee_id,department,role_level,training_module_id,module_name,module_type,start_date,completion_date,completion_status,score,feedback_rating,time_spent_minutes,preferred_learning_style,last_login_date
E0148,Compliance,Associate,M4,Module 4,Quiz,2024-06-20,2024-06-22,Completed,95.0,1.0,34,Auditory,21/06/24
E0148,Compliance,Associate,M5,Module 5,Quiz,2024-04-28,2024-04-29,Completed,65.0,1.0,119,Auditory,03/05/24
E0148,Compliance,Associate,M6,Module 6,Quiz,2024-03-04,2024-03-13,Completed,93.0,4.0,106,Auditory,18/03/24
E0148,Compliance,Associate,M7,Module 7,Video,2024-04-15,2024-04-16,Completed,,4.0,107,Auditory,17/04/24
E0148,Compliance,Associate,M9,Module 9,Webinar,2024-03-23,,Incomplete,,,6,Auditory,01/04/24
E0149,Risk,Manager,M10,Module 10,Video,2024-06-16,2024-06-23,Completed,,4.0,55,Kinesthetic,25/06/24
E0149,Risk,Manager,M2,Module 2,Video,2024-02-28,2024-03-07,Completed,,4.0,55,Kinesthetic,29/02/24
E0149,Risk,Manager,M20,Module 20,Article,2024-02-01,,Dropped,,,37,Kinesthetic,10/02/24
E0149,Risk,Manager,M25,Module 25,Article,2024-06-13,,Incomplete,,,3,Kinesthetic,17/06/24
E0149,Risk,Manager,M6,Module 6,Quiz,2024-04-11,2024-04-13,Completed,84.0,1.0,85,Kinesthetic,19/04/24
E0149,Risk,Manager,M9,Module 9,Webinar,2024-02-04,,Incomplete,,,20,Kinesthetic,06/02/24
E0150,IT,VP,M1,Module 1,Video,2024-02-04,,Dropped,,,43,Auditory,09/02/24
E0150,IT,VP,M10,Module 10,Video,2024-05-25,,Incomplete,,,22,Auditory,28/05/24
E0150,IT,VP,M11,Module 11,Video,2024-04-29,2024-04-29,Completed,,2.0,46,Auditory,08/05/24
E0150,IT,VP,M15,Module 15,Video,2024-06-25,,Dropped,,,53,Auditory,29/06/24
E0150,IT,VP,M2,Module 2,Video,2024-03-06,2024-03-06,Completed,,3.0,30,Auditory,07/03/24
E0150,IT,VP,M20,Module 20,Article,2024-04-24,2024-04-25,Completed,,3.0,26,Auditory,28/04/24
E0150,IT,VP,M21,Module 21,Video,2024-04-01,,Incomplete,,,10,Auditory,10/04/24
E0150,IT,VP,M23,Module 23,Webinar,2024-06-06,,Dropped,,,28,Auditory,15/06/24
E0150,IT,VP,M25,Module 25,Article,2024-05-26,2024-06-01,Completed,,1.0,36,Auditory,29/05/24
E0150,IT,VP,M3,Module 3,Article,2024-01-12,2024-01-14,Completed,,2.0,17,Auditory,27/01/24
E0150,IT,VP,M5,Module 5,Quiz,2024-03-22,2024-03-31,Completed,76.0,4.0,90,Auditory,29/03/24
E0150,IT,VP,M6,Module 6,Quiz,2024-05-23,,Dropped,,,22,Auditory,27/05/24
E0150,IT,VP,M7,Module 7,Video,2024-01-31,2024-02-04,Completed,,2.0,112,Auditory,02/02/24
E0150,IT,VP,M8,Module 8,Video,2024-01-09,,Dropped,,,16,Auditory,22/01/24
E0151,IT,VP,M1,Module 1,Video,2024-04-13,,Dropped,,,56,Visual,24/04/24
E0151,IT,VP,M11,Module 11,Video,2024-04-22,2024-04-30,Completed,,3.0,36,Visual,29/04/24
E0151,IT,VP,M13,Module 13,Quiz,2024-05-26,,Dropped,,,37,Visual,10/06/24
E0151,IT,VP,M14,Module 14,Quiz,2024-01-12,2024-01-22,Completed,98.0,4.0,118,Visual,23/01/24
E0151,IT,VP,M16,Module 16,Quiz,2024-04-11,,Incomplete,,,42,Visual,17/04/24
E0151,IT,VP,M19,Module 19,Webinar,2024-01-10,,Incomplete,,,10,Visual,12/01/24
E0151,IT,VP,M20,Module 20,Article,2024-01-17,,Incomplete,,,47,Visual,24/01/24
E0151,IT,VP,M23,Module 23,Webinar,2024-03-31,,Dropped,,,57,Visual,10/04/24
E0151,IT,VP,M5,Module 5,Quiz,2024-05-07,2024-05-13,Completed,78.0,4.0,97,Visual,20/05/24
E0151,IT,VP,M6,Module 6,Quiz,2024-03-12,,Dropped,,,54,Visual,12/03/24
E0151,IT,VP,M7,Module 7,Video,2024-06-29,,Incomplete,,,5,Visual,08/07/24
E0151,IT,VP,M9,Module 9,Webinar,2024-06-09,2024-06-09,Completed,,2.0,66,Visual,09/06/24
E0152,Corporate Banking,Associate,M1,Module 1,Video,2024-05-03,,Incomplete,,,57,Reading/Writing,13/05/24
E0152,Corporate Banking,Associate,M11,Module 11,Video,2024-05-22,2024-05-29,Completed,,2.0,44,Reading/Writing,24/05/24
E0152,Corporate Banking,Associate,M12,Module 12,Video,2024-04-07,2024-04-17,Completed,,1.0,108,Reading/Writing,18/04/24
E0152,Corporate Banking,Associate,M13,Module 13,Quiz,2024-02-17,,Dropped,,,54,Reading/Writing,22/02/24
E0152,Corporate Banking,Associate,M17,Module 17,Webinar,2024-01-19,,Dropped,,,29,Reading/Writing,20/01/24
E0152,Corporate Banking,Associate,M22,Module 22,Quiz,2024-04-24,,Incomplete,,,17,Reading/Writing,09/05/24
E0152,Corporate Banking,Associate,M3,Module 3,Article,2024-06-13,,Incomplete,,,56,Reading/Writing,18/06/24
E0152,Corporate Banking,Associate,M4,Module 4,Quiz,2024-05-04,,Dropped,,,3,Reading/Writing,07/05/24
E0153,Retail Banking,VP,M1,Module 1,Video,2024-05-22,2024-05-29,Completed,,4.0,54,Auditory,27/05/24
E0153,Retail Banking,VP,M11,Module 11,Video,2024-03-24,2024-03-24,Completed,,4.0,85,Auditory,24/03/24
E0153,Retail Banking,VP,M12,Module 12,Video,2024-05-31,,Incomplete,,,59,Auditory,02/06/24
E0153,Retail Banking,VP,M13,Module 13,Quiz,2024-01-31,2024-02-09,Completed,88.0,1.0,84,Auditory,13/02/24
E0153,Retail Banking,VP,M19,Module 19,Webinar,2024-02-19,2024-02-29,Completed,,5.0,37,Auditory,03/03/24
E0153,Retail Banking,VP,M23,Module 23,Webinar,2024-03-21,2024-03-25,Completed,,4.0,16,Auditory,28/03/24
E0153,Retail Banking,VP,M25,Module 25,Article,2024-02-18,2024-02-23,Completed,,1.0,77,Auditory,22/02/24
E0153,Retail Banking,VP,M3,Module 3,Article,2024-03-29,,Incomplete,,,15,Auditory,05/04/24
E0153,Retail Banking,VP,M4,Module 4,Quiz,2024-03-11,,Dropped,,,13,Auditory,20/03/24
E0153,Retail Banking,VP,M5,Module 5,Quiz,2024-03-18,2024-03-22,Completed,64.0,2.0,114,Auditory,18/03/24
E0153,Retail Banking,VP,M7,Module 7,Video,2024-03-16,2024-03-17,Completed,,5.0,23,Auditory,20/03/24
E0154,HR,Associate,M1,Module 1,Video,2024-03-18,2024-03-24,Completed,,4.0,74,Reading/Writing,21/03/24
E0154,HR,Associate,M10,Module 10,Video,2024-01-12,2024-01-15,Completed,,4.0,68,Reading/Writing,17/01/24
E0154,HR,Associate,M11,Module 11,Video,2024-05-22,2024-06-01,Completed,,3.0,111,Reading/Writing,04/06/24
E0154,HR,Associate,M13,Module 13,Quiz,2024-05-03,,Dropped,,,28,Reading/Writing,14/05/24
E0154,HR,Associate,M14,Module 14,Quiz,2024-04-15,,Incomplete,,,1,Reading/Writing,25/04/24
E0154,HR,Associate,M16,Module 16,Quiz,2024-01-20,,Incomplete,,,27,Reading/Writing,22/01/24
E0154,HR,Associate,M19,Module 19,Webinar,2024-05-24,,Dropped,,,27,Reading/Writing,29/05/24
E0154,HR,Associate,M22,Module 22,Quiz,2024-04-22,2024-04-23,Completed,82.0,4.0,76,Reading/Writing,23/04/24
E0154,HR,Associate,M23,Module 23,Webinar,2024-02-29,2024-03-10,Completed,,1.0,51,Reading/Writing,29/02/24
E0154,HR,Associate,M24,Module 24,Article,2024-04-25,2024-04-28,Completed,,1.0,41,Reading/Writing,01/05/24
E0154,HR,Associate,M25,Module 25,Article,2024-04-07,,Dropped,,,42,Reading/Writing,09/04/24
E0154,HR,Associate,M4,Module 4,Quiz,2024-04-09,2024-04-11,Completed,72.0,5.0,8,Reading/Writing,21/04/24
E0154,HR,Associate,M5,Module 5,Quiz,2024-03-25,,Dropped,,,44,Reading/Writing,26/03/24
E0154,HR,Associate,M6,Module 6,Quiz,2024-04-13,2024-04-16,Completed,70.0,3.0,56,Reading/Writing,20/04/24
E0154,HR,Associate,M7,Module 7,Video,2024-03-18,2024-03-20,Completed,,3.0,42,Reading/Writing,21/03/24
E0154,HR,Associate,M8,Module 8,Video,2024-05-20,,Incomplete,,,4,Reading/Writing,24/05/24
E0155,Compliance,Senior Associate,M1,Module 1,Video,2024-03-01,,Incomplete,,,28,Kinesthetic,02/03/24
E0155,Compliance,Senior Associate,M10,Module 10,Video,2024-05-01,,Dropped,,,9,Kinesthetic,12/05/24
E0155,Compliance,Senior Associate,M12,Module 12,Video,2024-05-10,2024-05-15,Completed,,3.0,74,Kinesthetic,13/05/24
E0155,Compliance,Senior Associate,M13,Module 13,Quiz,2024-03-24,2024-04-03,Completed,67.0,4.0,67,Kinesthetic,04/04/24
E0155,Compliance,Senior Associate,M16,Module 16,Quiz,2024-05-01,,Dropped,,,22,Kinesthetic,11/05/24
E0155,Compliance,Senior Associate,M17,Module 17,Webinar,2024-05-23,2024-06-02,Completed,,4.0,48,Kinesthetic,24/05/24
E0155,Compliance,Senior Associate,M19,Module 19,Webinar,2024-04-16,,Incomplete,,,20,Kinesthetic,21/04/24
E0155,Compliance,Senior Associate,M20,Module 20,Article,2024-05-31,,Incomplete,,,24,Kinesthetic,06/06/24
E0155,Compliance,Senior Associate,M21,Module 21,Video,2024-05-23,2024-05-29,Completed,,2.0,118,Kinesthetic,23/05/24
E0155,Compliance,Senior Associate,M22,Module 22,Quiz,2024-05-18,,Dropped,,,33,Kinesthetic,22/05/24
E0155,Compliance,Senior Associate,M4,Module 4,Quiz,2024-05-18,2024-05-22,Completed,55.0,5.0,96,Kinesthetic,22/05/24
E0155,Compliance,Senior Associate,M5,Module 5,Quiz,2024-03-23,,Incomplete,,,29,Kinesthetic,25/03/24
E0155,Compliance,Senior Associate,M8,Module 8,Video,2024-03-13,2024-03-21,Completed,,1.0,13,Kinesthetic,13/03/24
E0155,Compliance,Senior Associate,M9,Module 9,Webinar,2024-03-04,2024-03-04,Completed,,1.0,103,Kinesthetic,16/03/24
E0156,Compliance,Senior Associate,M11,Module 11,Video,2024-03-23,2024-03-28,Completed,,3.0,93,Visual,27/03/24
E0156,Compliance,Senior Associate,M13,Module 13,Quiz,2024-05-27,2024-05-31,Completed,61.0,4.0,69,Visual,29/05/24
E0156,Compliance,Senior Associate,M17,Module 17,Webinar,2024-05-26,2024-05-28,Completed,,4.0,106,Visual,04/06/24
E0156,Compliance,Senior Associate,M18,Module 18,Quiz,2024-03-03,2024-03-10,Completed,74.0,3.0,86,Visual,13/03/24
E0156,Compliance,Senior Associate,M23,Module 23,Webinar,2024-01-12,2024-01-16,Completed,,5.0,84,Visual,21/01/24
E0156,Compliance,Senior Associate,M25,Module 25,Article,2024-02-11,,Incomplete,,,38,Visual,20/02/24
E0156,Compliance,Senior Associate,M5,Module 5,Quiz,2024-03-11,,Dropped,,,39,Visual,25/03/24
E0156,Compliance,Senior Associate,M6,Module 6,Quiz,2024-02-26,,Incomplete,,,51,Visual,05/03/24
E0156,Compliance,Senior Associate,M7,Module 7,Video,2024-05-30,,Dropped,,,27,Visual,01/06/24
E0156,Compliance,Senior Associate,M8,Module 8,Video,2024-05-12,,Incomplete,,,27,Visual,12/05/24
E0157,Risk,Manager,M11,Module 11,Video,2024-05-24,2024-06-01,Completed,,1.0,97,Kinesthetic,08/06/24
E0157,Risk,Manager,M14,Module 14,Quiz,2024-05-22,2024-05-28,Completed,61.0,5.0,79,Kinesthetic,03/06/24
E0157,Risk,Manager,M16,Module 16,Quiz,2024-05-04,2024-05-10,Completed,78.0,1.0,13,Kinesthetic,14/05/24
E0157,Risk,Manager,M18,Module 18,Quiz,2024-01-11,2024-01-13,Completed,90.0,1.0,116,Kinesthetic,22/01/24
E0157,Risk,Manager,M19,Module 19,Webinar,2024-05-12,,Incomplete,,,57,Kinesthetic,22/05/24
E0157,Risk,Manager,M2,Module 2,Video,2024-06-09,2024-06-14,Completed,,2.0,98,Kinesthetic,14/06/24
E0157,Risk,Manager,M20,Module 20,Article,2024-02-16,,Incomplete,,,41,Kinesthetic,27/02/24
E0157,Risk,Manager,M21,Module 21,Video,2024-03-04,2024-03-14,Completed,,5.0,99,Kinesthetic,16/03/24
E0157,Risk,Manager,M22,Module 22,Quiz,2024-06-06,2024-06-12,Completed,59.0,1.0,28,Kinesthetic,13/06/24
E0157,Risk,Manager,M25,Module 25,Article,2024-04-21,2024-04-25,Completed,,1.0,36,Kinesthetic,26/04/24
E0157,Risk,Manager,M4,Module 4,Quiz,2024-06-17,2024-06-22,Completed,61.0,4.0,15,Kinesthetic,28/06/24
E0157,Risk,Manager,M5,Module 5,Quiz,2024-04-28,,Incomplete,,,47,Kinesthetic,03/05/24
E0157,Risk,Manager,M7,Module 7,Video,2024-01-29,,Dropped,,,33,Kinesthetic,31/01/24
E0158,Corporate Banking,Associate,M11,Module 11,Video,2024-04-09,2024-04-18,Completed,,2.0,63,Reading/Writing,24/04/24
E0158,Corporate Banking,Associate,M13,Module 13,Quiz,2024-02-26,2024-02-26,Completed,69.0,1.0,22,Reading/Writing,10/03/24
E0158,Corporate Banking,Associate,M15,Module 15,Video,2024-03-07,2024-03-07,Completed,,1.0,14,Reading/Writing,21/03/24
E0158,Corporate Banking,Associate,M16,Module 16,Quiz,2024-05-06,2024-05-08,Completed,64.0,5.0,21,Reading/Writing,13/05/24
E0158,Corporate Banking,Associate,M17,Module 17,Webinar,2024-06-10,,Dropped,,,52,Reading/Writing,17/06/24
E0158,Corporate Banking,Associate,M19,Module 19,Webinar,2024-02-11,,Dropped,,,15,Reading/Writing,24/02/24
E0158,Corporate Banking,Associate,M2,Module 2,Video,2024-01-19,2024-01-26,Completed,,4.0,75,Reading/Writing,01/02/24
E0158,Corporate Banking,Associate,M21,Module 21,Video,2024-04-19,2024-04-19,Completed,,5.0,48,Reading/Writing,26/04/24
E0158,Corporate Banking,Associate,M22,Module 22,Quiz,2024-02-04,,Incomplete,,,16,Reading/Writing,07/02/24
E0158,Corporate Banking,Associate,M23,Module 23,Webinar,2024-04-19,,Incomplete,,,9,Reading/Writing,20/04/24
E0158,Corporate Banking,Associate,M7,Module 7,Video,2024-01-09,,Incomplete,,,11,Reading/Writing,12/01/24
E0158,Corporate Banking,Associate,M8,Module 8,Video,2024-06-14,,Dropped,,,27,Reading/Writing,15/06/24
E0159,Retail Banking,Senior Associate,M15,Module 15,Video,2024-04-08,2024-04-17,Completed,,1.0,55,Reading/Writing,15/04/24
E0159,Retail Banking,Senior Associate,M16,Module 16,Quiz,2024-06-17,,Incomplete,,,1,Reading/Writing,17/06/24
E0159,Retail Banking,Senior Associate,M19,Module 19,Webinar,2024-06-09,,Dropped,,,51,Reading/Writing,12/06/24
E0159,Retail Banking,Senior Associate,M20,Module 20,Article,2024-06-07,2024-06-16,Completed,,5.0,98,Reading/Writing,07/06/24
E0159,Retail Banking,Senior Associate,M21,Module 21,Video,2024-06-24,,Incomplete,,,48,Reading/Writing,07/07/24
E0159,Retail Banking,Senior Associate,M22,Module 22,Quiz,2024-01-07,,Incomplete,,,14,Reading/Writing,14/01/24
E0159,Retail Banking,Senior Associate,M25,Module 25,Article,2024-04-12,2024-04-13,Completed,,3.0,59,Reading/Writing,21/04/24
E0159,Retail Banking,Senior Associate,M3,Module 3,Article,2024-03-28,2024-04-03,Completed,,5.0,23,Reading/Writing,08/04/24
E0159,Retail Banking,Senior Associate,M5,Module 5,Quiz,2024-04-05,,Dropped,,,13,Reading/Writing,17/04/24
E0159,Retail Banking,Senior Associate,M6,Module 6,Quiz,2024-02-08,2024-02-11,Completed,57.0,4.0,67,Reading/Writing,09/02/24
E0159,Retail Banking,Senior Associate,M7,Module 7,Video,2024-04-11,2024-04-11,Completed,,5.0,12,Reading/Writing,24/04/24
E0159,Retail Banking,Senior Associate,M8,Module 8,Video,2024-03-15,2024-03-16,Completed,,2.0,38,Reading/Writing,24/03/24
E0159,Retail Banking,Senior Associate,M9,Module 9,Webinar,2024-05-18,2024-05-27,Completed,,2.0,27,Reading/Writing,29/05/24
E0160,Retail Banking,Associate,M1,Module 1,Video,2024-03-25,2024-04-01,Completed,,1.0,99,Auditory,07/04/24
E0160,Retail Banking,Associate,M11,Module 11,Video,2024-02-11,2024-02-12,Completed,,4.0,20,Auditory,19/02/24
E0160,Retail Banking,Associate,M12,Module 12,Video,2024-03-28,2024-03-29,Completed,,4.0,56,Auditory,05/04/24
E0160,Retail Banking,Associate,M15,Module 15,Video,2024-05-31,,Dropped,,,19,Auditory,05/06/24
E0160,Retail Banking,Associate,M2,Module 2,Video,2024-06-11,2024-06-17,Completed,,2.0,91,Auditory,19/06/24
E0160,Retail Banking,Associate,M20,Module 20,Article,2024-02-28,2024-03-03,Completed,,2.0,86,Auditory,12/03/24
E0160,Retail Banking,Associate,M7,Module 7,Video,2024-05-11,,Incomplete,,,12,Auditory,23/05/24
E0160,Retail Banking,Associate,M8,Module 8,Video,2024-05-16,,Incomplete,,,3,Auditory,23/05/24
E0161,HR,VP,M1,Module 1,Video,2024-02-08,2024-02-13,Completed,,5.0,58,Visual,08/02/24
E0161,HR,VP,M12,Module 12,Video,2024-02-17,,Incomplete,,,8,Visual,01/03/24
E0161,HR,VP,M14,Module 14,Quiz,2024-06-06,,Incomplete,,,6,Visual,10/06/24
E0161,HR,VP,M15,Module 15,Video,2024-01-10,,Incomplete,,,23,Visual,17/01/24
E0161,HR,VP,M16,Module 16,Quiz,2024-03-21,,Incomplete,,,38,Visual,22/03/24
E0161,HR,VP,M19,Module 19,Webinar,2024-05-24,,Incomplete,,,25,Visual,30/05/24
E0161,HR,VP,M21,Module 21,Video,2024-02-12,2024-02-16,Completed,,1.0,53,Visual,20/02/24
E0161,HR,VP,M22,Module 22,Quiz,2024-01-21,2024-01-24,Completed,61.0,5.0,14,Visual,21/01/24
E0161,HR,VP,M24,Module 24,Article,2024-06-05,2024-06-11,Completed,,1.0,61,Visual,15/06/24
E0161,HR,VP,M25,Module 25,Article,2024-04-23,,Incomplete,,,38,Visual,07/05/24
E0161,HR,VP,M3,Module 3,Article,2024-05-13,2024-05-23,Completed,,3.0,36,Visual,24/05/24
E0161,HR,VP,M4,Module 4,Quiz,2024-01-29,,Incomplete,,,7,Visual,07/02/24
E0161,HR,VP,M5,Module 5,Quiz,2024-06-25,2024-06-27,Completed,80.0,4.0,5,Visual,06/07/24
E0161,HR,VP,M7,Module 7,Video,2024-06-23,2024-06-25,Completed,,5.0,71,Visual,07/07/24
E0161,HR,VP,M9,Module 9,Webinar,2024-03-22,2024-03-23,Completed,,4.0,76,Visual,01/04/24
E0162,Risk,VP,M14,Module 14,Quiz,2024-05-06,,Incomplete,,,32,Auditory,21/05/24
E0162,Risk,VP,M15,Module 15,Video,2024-01-04,2024-01-05,Completed,,4.0,38,Auditory,07/01/24
E0162,Risk,VP,M16,Module 16,Quiz,2024-01-22,,Incomplete,,,9,Auditory,28/01/24
E0162,Risk,VP,M18,Module 18,Quiz,2024-06-05,2024-06-06,Completed,79.0,4.0,86,Auditory,15/06/24
E0162,Risk,VP,M20,Module 20,Article,2024-03-29,2024-03-29,Completed,,1.0,93,Auditory,03/04/24
E0162,Risk,VP,M23,Module 23,Webinar,2024-06-26,,Incomplete,,,8,Auditory,08/07/24
E0162,Risk,VP,M24,Module 24,Article,2024-01-10,,Dropped,,,47,Auditory,14/01/24
E0162,Risk,VP,M7,Module 7,Video,2024-03-13,,Dropped,,,26,Auditory,18/03/24
E0162,Risk,VP,M8,Module 8,Video,2024-02-06,,Dropped,,,1,Auditory,13/02/24
E0163,Compliance,Manager,M11,Module 11,Video,2024-01-24,2024-02-01,Completed,,2.0,54,Auditory,26/01/24
E0163,Compliance,Manager,M16,Module 16,Quiz,2024-04-07,,Dropped,,,38,Auditory,12/04/24
E0163,Compliance,Manager,M22,Module 22,Quiz,2024-02-26,2024-03-02,Completed,91.0,5.0,79,Auditory,29/02/24
E0163,Compliance,Manager,M24,Module 24,Article,2024-05-14,2024-05-22,Completed,,2.0,104,Auditory,27/05/24
E0163,Compliance,Manager,M25,Module 25,Article,2024-05-30,2024-06-02,Completed,,3.0,62,Auditory,01/06/24
E0163,Compliance,Manager,M5,Module 5,Quiz,2024-04-05,2024-04-08,Completed,84.0,4.0,76,Auditory,06/04/24
E0163,Compliance,Manager,M8,Module 8,Video,2024-05-23,2024-05-24,Completed,,4.0,22,Auditory,03/06/24
E0163,Compliance,Manager,M9,Module 9,Webinar,2024-06-22,2024-07-02,Completed,,1.0,120,Auditory,01/07/24
E0164,Risk,Associate,M1,Module 1,Video,2024-05-26,,Dropped,,,31,Visual,05/06/24
E0164,Risk,Associate,M12,Module 12,Video,2024-01-14,2024-01-15,Completed,,2.0,86,Visual,24/01/24
E0164,Risk,Associate,M14,Module 14,Quiz,2024-04-12,2024-04-14,Completed,97.0,3.0,97,Visual,25/04/24
E0164,Risk,Associate,M15,Module 15,Video,2024-01-17,,Dropped,,,48,Visual,27/01/24
E0164,Risk,Associate,M18,Module 18,Quiz,2024-05-20,2024-05-23,Completed,60.0,3.0,88,Visual,27/05/24
E0164,Risk,Associate,M20,Module 20,Article,2024-01-13,2024-01-23,Completed,,1.0,88,Visual,14/01/24
E0164,Risk,Associate,M21,Module 21,Video,2024-04-02,2024-04-07,Completed,,4.0,34,Visual,14/04/24
E0164,Risk,Associate,M22,Module 22,Quiz,2024-02-29,,Incomplete,,,40,Visual,07/03/24
E0164,Risk,Associate,M23,Module 23,Webinar,2024-01-22,,Dropped,,,15,Visual,01/02/24
E0164,Risk,Associate,M5,Module 5,Quiz,2024-06-26,2024-06-26,Completed,100.0,5.0,107,Visual,11/07/24
E0164,Risk,Associate,M6,Module 6,Quiz,2024-03-22,2024-03-30,Completed,73.0,3.0,59,Visual,29/03/24
E0164,Risk,Associate,M7,Module 7,Video,2024-02-26,2024-03-04,Completed,,2.0,55,Visual,06/03/24
E0165,Corporate Banking,VP,M11,Module 11,Video,2024-01-18,2024-01-18,Completed,,3.0,48,Auditory,19/01/24
E0165,Corporate Banking,VP,M13,Module 13,Quiz,2024-02-06,,Incomplete,,,35,Auditory,15/02/24
E0165,Corporate Banking,VP,M14,Module 14,Quiz,2024-06-14,,Incomplete,,,15,Auditory,24/06/24
E0165,Corporate Banking,VP,M15,Module 15,Video,2024-06-07,,Incomplete,,,23,Auditory,21/06/24
E0165,Corporate Banking,VP,M16,Module 16,Quiz,2024-05-06,2024-05-07,Completed,98.0,4.0,46,Auditory,16/05/24
E0165,Corporate Banking,VP,M21,Module 21,Video,2024-04-23,2024-04-23,Completed,,4.0,30,Auditory,03/05/24
E0165,Corporate Banking,VP,M23,Module 23,Webinar,2024-05-11,,Incomplete,,,37,Auditory,16/05/24
E0165,Corporate Banking,VP,M5,Module 5,Quiz,2024-01-25,2024-02-01,Completed,57.0,1.0,75,Auditory,29/01/24
E0166,HR,Senior Associate,M1,Module 1,Video,2024-04-05,2024-04-13,Completed,,3.0,39,Reading/Writing,14/04/24
E0166,HR,Senior Associate,M10,Module 10,Video,2024-01-29,2024-01-29,Completed,,1.0,82,Reading/Writing,03/02/24
E0166,HR,Senior Associate,M11,Module 11,Video,2024-01-25,2024-01-28,Completed,,1.0,33,Reading/Writing,26/01/24
E0166,HR,Senior Associate,M16,Module 16,Quiz,2024-05-14,2024-05-18,Completed,79.0,4.0,15,Reading/Writing,23/05/24
E0166,HR,Senior Associate,M17,Module 17,Webinar,2024-04-02,2024-04-07,Completed,,3.0,28,Reading/Writing,12/04/24
E0166,HR,Senior Associate,M18,Module 18,Quiz,2024-01-11,,Incomplete,,,20,Reading/Writing,14/01/24
E0166,HR,Senior Associate,M20,Module 20,Article,2024-01-31,,Incomplete,,,48,Reading/Writing,09/02/24
E0166,HR,Senior Associate,M23,Module 23,Webinar,2024-03-18,,Incomplete,,,9,Reading/Writing,19/03/24
E0166,HR,Senior Associate,M24,Module 24,Article,2024-01-25,,Incomplete,,,30,Reading/Writing,02/02/24
E0166,HR,Senior Associate,M4,Module 4,Quiz,2024-05-15,2024-05-18,Completed,63.0,5.0,65,Reading/Writing,16/05/24
E0166,HR,Senior Associate,M5,Module 5,Quiz,2024-04-22,2024-04-22,Completed,73.0,3.0,88,Reading/Writing,23/04/24
E0166,HR,Senior Associate,M6,Module 6,Quiz,2024-03-10,2024-03-10,Completed,66.0,3.0,89,Reading/Writing,11/03/24
E0166,HR,Senior Associate,M9,Module 9,Webinar,2024-06-15,,Incomplete,,,56,Reading/Writing,30/06/24
E0167,Risk,Manager,M10,Module 10,Video,2024-03-23,2024-03-30,Completed,,3.0,27,Reading/Writing,02/04/24
E0167,Risk,Manager,M12,Module 12,Video,2024-03-24,2024-04-01,Completed,,3.0,97,Reading/Writing,06/04/24
E0167,Risk,Manager,M13,Module 13,Quiz,2024-05-10,2024-05-11,Completed,63.0,2.0,84,Reading/Writing,16/05/24
E0167,Risk,Manager,M17,Module 17,Webinar,2024-01-22,2024-01-24,Completed,,5.0,73,Reading/Writing,24/01/24
E0167,Risk,Manager,M19,Module 19,Webinar,2024-04-08,2024-04-09,Completed,,2.0,85,Reading/Writing,09/04/24
E0167,Risk,Manager,M2,Module 2,Video,2024-01-30,2024-02-04,Completed,,3.0,47,Reading/Writing,06/02/24
E0167,Risk,Manager,M20,Module 20,Article,2024-01-25,,Dropped,,,45,Reading/Writing,26/01/24
E0167,Risk,Manager,M21,Module 21,Video,2024-06-16,,Dropped,,,1,Reading/Writing,19/06/24
E0167,Risk,Manager,M23,Module 23,Webinar,2024-05-13,,Dropped,,,38,Reading/Writing,25/05/24
E0167,Risk,Manager,M24,Module 24,Article,2024-02-07,2024-02-08,Completed,,1.0,22,Reading/Writing,11/02/24
E0167,Risk,Manager,M3,Module 3,Article,2024-04-16,2024-04-23,Completed,,3.0,53,Reading/Writing,21/04/24
E0167,Risk,Manager,M4,Module 4,Quiz,2024-05-11,2024-05-11,Completed,94.0,5.0,107,Reading/Writing,12/05/24
E0167,Risk,Manager,M5,Module 5,Quiz,2024-04-04,2024-04-10,Completed,69.0,3.0,10,Reading/Writing,09/04/24
E0167,Risk,Manager,M6,Module 6,Quiz,2024-06-14,,Dropped,,,34,Reading/Writing,14/06/24
E0168,Compliance,Manager,M11,Module 11,Video,2024-01-18,2024-01-20,Completed,,3.0,112,Reading/Writing,18/01/24
E0168,Compliance,Manager,M13,Module 13,Quiz,2024-05-28,,Dropped,,,27,Reading/Writing,28/05/24
E0168,Compliance,Manager,M14,Module 14,Quiz,2024-03-01,,Dropped,,,14,Reading/Writing,15/03/24
E0168,Compliance,Manager,M15,Module 15,Video,2024-06-22,2024-07-01,Completed,,2.0,14,Reading/Writing,26/06/24
E0168,Compliance,Manager,M18,Module 18,Quiz,2024-06-24,2024-06-26,Completed,69.0,5.0,22,Reading/Writing,28/06/24
E0168,Compliance,Manager,M19,Module 19,Webinar,2024-06-16,2024-06-24,Completed,,3.0,53,Reading/Writing,28/06/24
E0168,Compliance,Manager,M20,Module 20,Article,2024-02-21,2024-02-22,Completed,,1.0,12,Reading/Writing,22/02/24
E0168,Compliance,Manager,M25,Module 25,Article,2024-01-09,2024-01-13,Completed,,2.0,38,Reading/Writing,15/01/24
E0168,Compliance,Manager,M3,Module 3,Article,2024-04-05,2024-04-05,Completed,,4.0,85,Reading/Writing,12/04/24
E0168,Compliance,Manager,M5,Module 5,Quiz,2024-01-04,2024-01-07,Completed,99.0,4.0,27,Reading/Writing,05/01/24
E0168,Compliance,Manager,M7,Module 7,Video,2024-03-19,,Incomplete,,,24,Reading/Writing,24/03/24
